iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
2528,4700,0.672,0.0872,0.2414,0.4474,0.4861,-0.0121,10.42,151.4,0.76,130097.0,0.0,0.2129,0.0724,-0.0011,-0.0772,0.4016,-0.0119,0.99
2529,4700,0.6737,0.0894,0.2375,0.457,0.4791,-0.0129,11.37,192.04,0.77,128081.0,0.0,0.2131,0.0728,-0.001,-0.0727,0.4807,-0.0099,0.99
2530,4700,0.6787,0.0891,0.2329,0.4575,0.479,-0.0121,10.55,192.73,0.77,127848.0,0.0,0.2145,0.0768,-0.0012,-0.0746,0.4824,-0.0133,0.99
2531,4700,0.6806,0.0874,0.2328,0.464,0.4892,-0.0098,11.75,176.14,0.76,129563.0,0.0,0.2083,0.0777,-0.001,-0.0776,0.4283,-0.0105,0.99
2532,4700,0.6802,0.0866,0.2336,0.4587,0.4817,-0.0118,10.8,168.9,0.76,128771.0,0.0,0.2151,0.0746,-0.0011,-0.0784,0.4507,-0.0089,0.99
2533,4700,0.679,0.0865,0.235,0.461,0.4607,-0.0131,11.16,164.56,0.76,129271.0,0.0,0.2009,0.0778,-0.0011,-0.0749,0.4108,-0.0138,0.99
2534,4700,0.6813,0.0847,0.2345,0.4587,0.4678,-0.013,12.09,185.8,0.76,129543.0,0.0,0.2115,0.0758,-0.0011,-0.0764,0.3723,-0.0138,0.99
2535,4700,0.6853,0.0807,0.2345,0.4534,0.4872,-0.0103,11.78,184.42,0.76,129911.0,0.0,0.2043,0.0753,-0.001,-0.0727,0.3907,-0.0139,0.99
2536,4700,0.6852,0.0806,0.2347,0.4577,0.4709,-0.0143,10.42,150.47,0.76,129331.0,0.0,0.2098,0.0752,-0.0009,-0.0768,0.4173,-0.0137,0.99
2537,4700,0.6885,0.0808,0.2312,0.4469,0.4774,-0.0133,10.87,178.76,0.76,129600.0,0.0,0.207,0.0734,-0.001,-0.071,0.369,-0.014,0.99
2538,4700,0.6908,0.0794,0.2302,0.4676,0.4625,-0.0115,10.87,200.59,0.78,125231.0,0.0,0.2002,0.0802,-0.0011,-0.0756,0.4643,-0.011,0.99
2539,4700,0.6879,0.0813,0.2312,0.4871,0.439,-0.0131,11.63,207.68,0.76,129966.0,0.0,0.2102,0.08,-0.001,-0.0797,0.3798,-0.0121,0.99
2540,4700,0.6849,0.0795,0.2361,0.4887,0.4736,-0.0095,12.41,180.12,0.75,130953.0,0.0,0.2186,0.0786,-0.001,-0.0811,0.371,-0.0133,0.99
2541,4700,0.6829,0.0788,0.2391,0.4796,0.4602,-0.011,11.07,174.38,0.75,130318.0,0.0,0.217,0.0787,-0.001,-0.0768,0.4072,-0.0142,0.99
2542,4700,0.6842,0.0805,0.2361,0.4539,0.4717,-0.0129,10.65,158.29,0.75,130488.0,0.0,0.2044,0.0749,-0.0009,-0.0687,0.4807,-0.0108,0.99
