iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
801,3199,0.1141,0.6366,0.2498,0.1463,0.113,-0.1333,-1.26,99.74,0.74,133075.0,0.0,0.0334,0.0314,-0.0006,-0.0505,0.6318,-0.0082,1.01
802,3199,0.1139,0.637,0.2496,0.1514,0.1286,-0.13,-0.34,82.98,0.72,135653.0,0.0,0.0389,0.0309,-0.0004,-0.0505,0.627,-0.0082,1.01
803,3199,0.1129,0.6364,0.2512,0.1492,0.1074,-0.1335,-1.58,86.85,0.72,136353.0,0.0,0.0321,0.0316,-0.0005,-0.0509,0.6219,-0.0124,1.0
804,3199,0.1118,0.6392,0.2494,0.1447,0.1161,-0.1318,-1.29,79.85,0.73,134752.0,0.0,0.033,0.031,-0.0003,-0.05,0.6499,-0.013,1.0
805,3199,0.1153,0.636,0.2491,0.1504,0.129,-0.1307,-0.98,69.53,0.73,134456.0,0.0,0.036,0.0322,-0.0007,-0.0506,0.6707,-0.0136,1.0
806,3199,0.1158,0.6341,0.2506,0.1382,0.1138,-0.1318,-1.47,68.92,0.75,130462.0,0.0,0.0329,0.0314,-0.0004,-0.0489,0.6597,-0.0084,1.0
807,3199,0.1168,0.6376,0.2462,0.1461,0.1138,-0.1355,-0.49,77.6,0.77,127006.0,0.0,0.0336,0.0295,-0.0006,-0.0483,0.6505,-0.0079,1.0
808,3199,0.113,0.644,0.2436,0.1543,0.1112,-0.1307,-0.24,95.96,0.81,121702.0,0.0,0.0329,0.0326,-0.0004,-0.0535,0.6173,-0.0127,1.0
809,3199,0.1123,0.6427,0.2457,0.1508,0.104,-0.1331,-0.89,93.73,0.77,127531.0,0.0,0.0312,0.032,-0.0008,-0.05,0.7214,-0.0111,1.0
810,3199,0.1164,0.6368,0.2473,0.1402,0.1335,-0.1303,-0.95,74.74,0.77,127529.0,0.0,0.0375,0.0304,-0.0004,-0.0473,0.6727,-0.0127,1.0
811,3199,0.1154,0.6364,0.2484,0.1436,0.1148,-0.1372,-0.93,94.46,0.74,132155.0,0.0,0.0333,0.0306,-0.0006,-0.0477,0.7195,-0.011,0.99
812,3199,0.116,0.6365,0.2478,0.1431,0.1172,-0.1343,-1.22,65.86,0.74,133160.0,0.0,0.0327,0.0303,-0.0006,-0.047,0.6893,-0.0134,0.99
813,3199,0.1139,0.6413,0.245,0.1477,0.1182,-0.129,-0.66,78.46,0.74,132913.0,0.0,0.0335,0.0324,-0.0003,-0.0505,0.6886,-0.012,0.99
814,3199,0.1112,0.6382,0.2507,0.1515,0.1339,-0.1306,-1.17,74.35,0.75,131794.0,0.0,0.0391,0.0318,-0.0004,-0.0493,0.7151,-0.0107,0.99
815,3199,0.1161,0.634,0.2499,0.1612,0.1503,-0.126,-0.65,74.08,0.75,131882.0,0.0,0.0429,0.0318,-0.0004,-0.0498,0.8264,-0.0083,0.99
