iteration,total,hold_success,dropped,time_out,r_face_alignment,r_hold_bonus,r_dropped_penalty,mean_reward,mean_ep_len,iter_time_s,steps_per_s,invalid_state,r_hold_progress,r_grasp_contact,r_excess_force,r_joint_limits,value_loss,surrogate_loss,action_std
4790,6199,0.7002,0.0908,0.2098,0.4353,0.499,-0.0139,11.09,173.26,0.78,126717.0,0.0,0.2116,0.0798,-0.0044,-0.0601,0.5701,-0.0138,1.04
4791,6199,0.6964,0.0944,0.2101,0.4401,0.4996,-0.0148,10.83,145.25,0.77,127636.0,0.0,0.2121,0.0835,-0.0052,-0.0596,0.6376,-0.0123,1.04
4792,6199,0.6987,0.0984,0.2034,0.4353,0.5093,-0.0148,11.83,170.29,0.77,127359.0,0.0,0.2117,0.0816,-0.0048,-0.0625,0.6085,-0.0136,1.05
4793,6199,0.7039,0.0989,0.1978,0.409,0.5166,-0.0151,11.46,170.55,0.77,127813.0,0.0,0.208,0.0757,-0.0043,-0.0549,0.5472,-0.0133,1.04
4794,6199,0.7077,0.0988,0.1941,0.4339,0.5159,-0.0118,12.12,164.87,0.76,128506.0,0.0,0.2196,0.0792,-0.0046,-0.0594,0.5364,-0.0133,1.04
4795,6199,0.7122,0.0975,0.1913,0.413,0.511,-0.0145,11.69,159.62,0.77,128081.0,0.0,0.2055,0.0748,-0.0043,-0.0579,0.5818,-0.0127,1.04
4796,6199,0.7083,0.1002,0.1922,0.4405,0.5029,-0.0134,11.96,159.96,0.77,128484.0,0.0,0.2132,0.0807,-0.0046,-0.0639,0.513,-0.0136,1.04
4797,6199,0.709,0.1003,0.1915,0.4173,0.4864,-0.0161,9.74,143.74,0.77,127945.0,0.0,0.207,0.0761,-0.0046,-0.0589,0.5811,-0.0143,1.04
4798,6199,0.7081,0.1004,0.1922,0.4333,0.4856,-0.0152,10.92,176.2,0.77,128121.0,0.0,0.2053,0.0778,-0.0043,-0.0615,0.5151,-0.0131,1.05
4799,6199,0.7053,0.1019,0.1931,0.4348,0.4958,-0.0155,11.46,169.0,0.78,125515.0,0.0,0.2168,0.0773,-0.0048,-0.0617,0.5061,-0.0135,1.05
4800,6199,0.7078,0.1034,0.189,0.4038,0.5405,-0.0115,11.91,165.18,0.77,128325.0,0.0,0.2105,0.0709,-0.0044,-0.0606,0.5221,-0.0133,1.05
4801,6199,0.714,0.1007,0.1855,0.4399,0.4948,-0.0132,11.79,187.45,0.76,128831.0,0.0,0.2075,0.0799,-0.0048,-0.0633,0.4739,-0.0137,1.05
4802,6199,0.7141,0.102,0.1841,0.441,0.4911,-0.0154,11.86,180.18,0.77,128171.0,0.0,0.2166,0.0797,-0.0045,-0.0641,0.5654,-0.0111,1.05
4803,6199,0.7149,0.1015,0.1838,0.4384,0.4838,-0.0147,10.82,170.47,0.77,128011.0,0.0,0.2054,0.0801,-0.0045,-0.0632,0.5159,-0.012,1.05
4804,6199,0.7147,0.1035,0.1822,0.4382,0.5053,-0.0141,12.52,185.57,0.77,127962.0,0.0,0.2115,0.0797,-0.0045,-0.0623,0.4783,-0.0111,1.05
4805,6199,0.7152,0.1019,0.1833,0.4469,0.4995,-0.0114,11.42,162.86,0.77,128262.0,0.0,0.2107,0.0815,-0.0054,-0.0657,0.5376,-0.012,1.05
4806,6199,0.7126,0.1001,0.1878,0.4571,0.4689,-0.0152,9.95,176.9,0.77,128497.0,0.0,0.2134,0.0828,-0.0047,-0.0644,0.5079,-0.0122,1.05
4807,6199,0.7073,0.0996,0.1938,0.4397,0.463,-0.0167,10.26,161.5,0.77,127640.0,0.0,0.202,0.0821,-0.0045,-0.0634,0.5271,-0.013,1.05
4808,6199,0.7002,0.1032,0.1973,0.4398,0.4801,-0.0138,11.34,185.8,0.77,128273.0,0.0,0.2027,0.082,-0.0047,-0.0619,0.5601,-0.0117,1.05
4809,6199,0.6976,0.1047,0.1984,0.4367,0.4746,-0.0151,11.88,193.32,0.77,127870.0,0.0,0.1963,0.0818,-0.0044,-0.0609,0.3882,-0.0134,1.05
4810,6199,0.6959,0.1031,0.2017,0.4736,0.4716,-0.0122,11.78,191.07,0.77,127600.0,0.0,0.2108,0.089,-0.0052,-0.0668,0.4601,-0.0137,1.05
4811,6199,0.6892,0.1018,0.2101,0.4532,0.4847,-0.0122,11.56,203.22,0.77,127905.0,0.0,0.2063,0.0831,-0.0046,-0.0646,0.4331,-0.0135,1.05
4812,6199,0.6874,0.1004,0.2132,0.4527,0.4977,-0.0114,11.1,171.89,0.77,127224.0,0.0,0.2113,0.0838,-0.0053,-0.0643,0.483,-0.0136,1.05
4813,6199,0.6864,0.1003,0.2143,0.4493,0.4576,-0.0158,9.99,175.05,0.77,127009.0,0.0,0.2049,0.0836,-0.0053,-0.066,0.4719,-0.013,1.05
4814,6199,0.6856,0.1012,0.2141,0.4495,0.4697,-0.0133,10.4,170.61,0.77,127851.0,0.0,0.2089,0.0816,-0.0043,-0.0656,0.4953,-0.0139,1.05
4815,6199,0.6796,0.1036,0.218,0.4714,0.4482,-0.0155,11.6,199.15,0.77,127338.0,0.0,0.2045,0.0885,-0.005,-0.0676,0.4331,-0.0122,1.05
4816,6199,0.6772,0.0994,0.2246,0.4648,0.4904,-0.0102,11.51,181.68,0.77,127824.0,0.0,0.2075,0.0853,-0.0044,-0.0675,0.5607,-0.0121,1.05
4817,6199,0.675,0.097,0.2292,0.4651,0.4709,-0.013,10.66,165.99,0.77,127829.0,0.0,0.2151,0.0858,-0.0048,-0.0674,0.5021,-0.0135,1.05
4818,6199,0.6698,0.0994,0.2322,0.445,0.4676,-0.0157,11.19,174.9,0.77,127836.0,0.0,0.2041,0.0807,-0.0043,-0.0651,0.4289,-0.0133,1.05
4819,6199,0.6705,0.0987,0.232,0.4428,0.496,-0.0109,11.15,185.88,0.77,127486.0,0.0,0.2125,0.0811,-0.0048,-0.0651,0.4881,-0.0117,1.05
4820,6199,0.6686,0.0995,0.2329,0.4728,0.4648,-0.0114,11.95,192.11,0.78,126446.0,0.0,0.2128,0.0881,-0.0053,-0.0668,0.4313,-0.0134,1.05
4821,6199,0.6663,0.0985,0.236,0.4458,0.4604,-0.0141,10.24,181.2,0.79,123679.0,0.0,0.1973,0.0823,-0.0043,-0.0644,0.415,-0.0134,1.05
4822,6199,0.6677,0.0985,0.2344,0.4491,0.4669,-0.0144,11.45,174.94,0.77,128049.0,0.0,0.2022,0.0835,-0.0046,-0.0647,0.5001,-0.0137,1.05
4823,6199,0.6709,0.0991,0.2305,0.4617,0.4897,-0.011,11.65,189.14,0.77,127245.0,0.0,0.2097,0.0851,-0.0046,-0.0705,0.485,-0.012,1.05
